USERID,BEGIN_TIME,STARTLONGTITUDE,STARTLATITUDE,DURATION
710.000,20140809112525,116.032,39.107,28.000
710.000,20140809124645,116.044,39.108,20.000
710.000,20140809130454,116.044,39.108,24.000
710.000,20140809152831,116.044,39.108,29.000
710.000,20140809164014,116.044,39.108,30.000
710.000,20140809175114,116.013,39.102,38.000
710.000,20140809181926,116.032,39.107,19.000
710.000,20140809191525,116.023,39.104,25.000
710.000,20140816101813,116.044,39.108,32.000
710.000,20140816115930,116.023,39.104,29.000
710.000,20140816121831,116.032,39.107,18.000
710.000,20140816135244,116.013,39.102,20.000
710.000,20140816163849,116.044,39.108,35.000
710.000,20140816182349,116.032,39.107,26.000
1465.000,20140809115327,115.758,38.674,32.000
1465.000,20140809120623,115.771,38.685,23.000
1465.000,20140809134507,115.771,38.685,34.000
1465.000,20140809143444,115.758,38.674,32.000
1465.000,20140809154106,115.758,38.674,15.000
1465.000,20140809163214,115.771,38.685,36.000
1465.000,20140809172456,115.757,38.646,37.000
1465.000,20140809185225,115.758,38.674,38.000
1465.000,20140809193831,115.775,38.680,29.000
1465.000,20140816114218,115.773,38.675,38.000
1465.000,20140816135158,115.757,38.646,16.000
1465.000,20140816165126,115.712,38.656,29.000
1465.000,20140816171508,115.757,38.646,26.000
1465.000,20140816181740,115.720,38.683,27.000
1465.000,20140816195610,115.775,38.680,29.000
347.000,20140809104939,115.478,38.863,3.000
347.000,20140809122625,115.476,38.870,4.000
347.000,20140809132322,115.477,38.864,1.000
347.000,20140809142053,115.477,38.864,1.000
347.000,20140809152633,115.478,38.863,1.000
347.000,20140809160719,115.478,38.863,1.000
347.000,20140809172334,115.477,38.864,4.000
347.000,20140816114720,115.478,38.863,3.000
347.000,20140816123243,115.478,38.863,3.000
347.000,20140816135402,115.478,38.863,3.000
347.000,20140816142036,115.484,38.861,2.000
347.000,20140816155339,115.477,38.864,4.000
347.000,20140816160347,115.469,38.868,1.000
347.000,20140816181737,115.478,38.863,3.000
1466.000,20140809103203,116.125,39.050,2.000
1466.000,20140809110138,116.164,39.002,3.000
1828.000,20140809101529,115.521,38.445,1.000
1828.000,20140809110108,115.563,38.440,2.000
1828.000,20140809125026,115.521,38.445,4.000
1828.000,20140809130834,115.521,38.445,4.000
1828.000,20140809142446,115.521,38.445,3.000
1828.000,20140809165404,115.521,38.445,3.000
1828.000,20140809173422,115.521,38.445,1.000
1828.000,20140809181614,115.563,38.440,2.000
1828.000,20140809191347,115.518,38.408,4.000
1828.000,20140816103747,115.521,38.445,2.000
1828.000,20140816110832,115.521,38.445,2.000
1828.000,20140816124952,115.578,38.482,4.000
1828.000,20140816132542,115.563,38.440,4.000
1828.000,20140816143206,115.563,38.440,1.000
1828.000,20140816153934,115.563,38.440,4.000
1828.000,20140816165843,115.521,38.445,3.000
1828.000,20140816171743,115.563,38.440,4.000
1828.000,20140816180028,115.518,38.408,1.000
1828.000,20140816192035,115.518,38.408,2.000
2176.000,20140809103831,116.033,39.125,3.000
2176.000,20140809111946,116.066,39.092,1.000
2176.000,20140809124000,116.037,39.113,1.000
2176.000,20140809131339,116.013,39.118,2.000
2176.000,20140809143345,116.013,39.118,3.000
2176.000,20140809154437,116.066,39.092,3.000
2176.000,20140809160751,116.044,39.108,3.000
2176.000,20140809185001,116.066,39.092,3.000
2176.000,20140809191344,116.066,39.092,4.000
2176.000,20140816130909,116.033,39.125,4.000
2176.000,20140816153509,116.044,39.108,4.000
2176.000,20140816162053,116.066,39.092,2.000
348.000,20140809125127,116.108,39.397,1.000
348.000,20140809141325,115.883,39.325,2.000
348.000,20140809164623,115.912,39.305,1.000
348.000,20140809172213,115.897,39.320,4.000
348.000,20140809182018,115.912,39.305,3.000
348.000,20140816101239,115.912,39.305,1.000
348.000,20140816114039,115.883,39.320,1.000
348.000,20140816123719,115.883,39.325,1.000
348.000,20140816140150,115.872,39.323,3.000
348.000,20140816171505,115.912,39.305,2.000
348.000,20140816195054,115.863,39.326,1.000
349.000,20140809101927,115.545,38.805,33.000
349.000,20140809135519,115.510,38.892,24.000
349.000,20140809140000,115.466,38.853,34.000
349.000,20140809155519,115.507,38.851,35.000
349.000,20140809160549,115.613,38.764,21.000
349.000,20140809193044,115.776,38.689,29.000
349.000,20140816145012,115.690,38.364,23.000
349.000,20140816151653,115.746,38.681,20.000
349.000,20140816164222,115.767,38.694,33.000
349.000,20140816193422,115.771,38.685,37.000
1089.000,20140809191521,115.335,38.425,33.000
1089.000,20140816101735,113.909,38.879,27.000
1089.000,20140816143008,113.909,38.879,28.000
1089.000,20140816153403,113.909,38.879,16.000
1089.000,20140816160756,114.062,38.877,21.000
1089.000,20140816170045,114.314,38.908,39.000
1090.000,20140809104513,115.504,38.858,4.000
1090.000,20140809113947,115.498,38.858,1.000
1090.000,20140809122033,115.497,38.855,4.000
1090.000,20140809131854,115.507,38.851,2.000
1090.000,20140809143104,115.507,38.851,2.000
1090.000,20140809151208,115.507,38.851,3.000
1090.000,20140809163616,115.497,38.855,2.000
1090.000,20140809175334,115.498,38.858,1.000
1090.000,20140809184035,115.492,38.847,4.000
1090.000,20140809193931,115.498,38.858,2.000
1090.000,20140816160047,115.796,38.710,1.000
1090.000,20140816174307,115.787,38.697,3.000
1090.000,20140816180241,115.787,38.697,3.000
2553.000,20140809194418,115.222,38.748,23.000
2553.000,20140816152952,115.181,38.723,21.000
2553.000,20140816173256,115.222,38.748,29.000
2553.000,20140816180438,115.222,38.748,24.000
1829.000,20140809100857,115.321,38.944,2.000
1829.000,20140809114825,115.337,38.943,1.000
1829.000,20140809132152,115.326,38.944,1.000
1829.000,20140809142723,115.326,38.944,3.000
1829.000,20140809173903,115.348,38.939,2.000
1829.000,20140809184909,115.337,38.943,4.000
1829.000,20140816114542,115.326,38.995,3.000
1829.000,20140816123251,115.180,39.033,1.000
1829.000,20140816132604,115.269,39.032,1.000
1829.000,20140816142559,115.233,39.035,4.000
1829.000,20140816172857,115.327,38.950,1.000
1829.000,20140816183650,115.321,38.944,3.000
1467.000,20140816102507,115.459,38.892,16.000
1467.000,20140816145508,115.456,38.859,27.000
1467.000,20140816150106,115.466,38.853,20.000
1467.000,20140816164537,115.458,39.019,29.000
1467.000,20140816175126,115.610,39.075,25.000
1467.000,20140816183027,115.440,39.005,15.000
350.000,20140809161525,116.195,39.123,2.000
350.000,20140816173013,116.195,39.123,3.000
350.000,20140816183138,116.167,39.121,3.000
1830.000,20140809102733,115.473,38.856,2.000
1830.000,20140809112455,115.473,38.856,1.000
1830.000,20140809134902,115.473,38.856,1.000
1830.000,20140809142023,115.473,38.856,2.000
1830.000,20140809183514,115.492,38.856,2.000
1830.000,20140809192722,115.499,38.847,3.000
1830.000,20140816101946,115.497,38.855,3.000
1830.000,20140816111135,115.497,38.855,4.000
1830.000,20140816123339,115.499,38.847,2.000
1830.000,20140816132401,115.499,38.847,3.000
1830.000,20140816142830,115.497,38.855,2.000
1830.000,20140816154502,115.497,38.855,1.000
1830.000,20140816164932,115.497,38.855,4.000
1830.000,20140816170151,115.507,38.851,1.000
1830.000,20140816180952,115.497,38.855,4.000
1830.000,20140816191820,115.497,38.855,4.000
1091.000,20140809105718,115.460,39.025,2.000
1091.000,20140809111951,115.460,39.025,2.000
1091.000,20140809124801,115.372,39.032,3.000
1091.000,20140809134229,115.460,39.025,1.000
1091.000,20140809144248,115.460,39.025,4.000
1091.000,20140809152248,115.460,39.025,1.000
1091.000,20140809165003,115.466,38.983,4.000
1091.000,20140809174821,115.458,38.960,1.000
1091.000,20140809192816,115.460,39.025,2.000
1091.000,20140816100013,115.465,39.036,4.000
1091.000,20140816143222,115.460,39.025,4.000
1091.000,20140816152219,115.460,39.025,3.000
1091.000,20140816164956,115.460,39.025,4.000
1092.000,20140809104316,116.015,39.483,1.000
1092.000,20140809115734,116.015,39.483,4.000
1092.000,20140809122513,116.015,39.483,4.000
1092.000,20140809135202,116.028,39.482,2.000
2554.000,20140809104004,115.538,38.856,3.000
2554.000,20140809110530,115.535,38.861,1.000
2554.000,20140809131138,115.492,38.856,1.000
2554.000,20140816133027,115.535,38.861,1.000
1093.000,20140809114209,115.743,38.548,3.000
1093.000,20140809134750,115.753,38.553,3.000
1093.000,20140809144032,115.743,38.548,1.000
1093.000,20140809151800,115.743,38.548,1.000
1093.000,20140809161111,115.753,38.553,3.000
1093.000,20140809175223,115.732,38.545,4.000
1093.000,20140809182639,115.753,38.553,1.000
1093.000,20140809194741,115.753,38.553,4.000
1093.000,20140816100350,115.753,38.553,3.000
1093.000,20140816114719,115.758,38.559,1.000
1093.000,20140816145051,115.780,38.690,2.000
1093.000,20140816154709,115.753,38.553,3.000
1093.000,20140816160010,115.799,38.573,2.000
1093.000,20140816170827,115.780,38.690,1.000
1093.000,20140816184140,115.773,38.675,3.000
351.000,20140809101922,115.445,38.883,1.000
351.000,20140809114617,115.481,38.876,4.000
351.000,20140809142809,115.445,38.891,3.000
351.000,20140809153809,115.474,38.890,1.000
351.000,20140809161424,115.457,38.877,1.000
351.000,20140809173810,115.465,38.884,1.000
351.000,20140809185156,115.454,38.881,1.000
351.000,20140809190117,115.454,38.881,4.000
351.000,20140816105307,115.454,38.881,4.000
351.000,20140816111032,115.463,38.901,2.000
351.000,20140816125804,115.445,38.891,4.000
351.000,20140816135232,115.445,38.883,4.000
351.000,20140816140439,115.445,38.883,3.000
351.000,20140816154542,115.465,38.884,1.000
351.000,20140816160913,115.465,38.884,3.000
351.000,20140816172813,115.463,38.882,3.000
351.000,20140816180339,115.452,38.884,1.000
1831.000,20140809155407,115.339,38.417,24.000
1831.000,20140809165148,115.335,38.425,35.000
1831.000,20140809170416,115.326,38.429,27.000
1831.000,20140809183332,115.326,38.429,23.000
1831.000,20140809194213,115.326,38.429,17.000
1831.000,20140816104718,115.327,38.423,28.000
1831.000,20140816110344,115.321,38.416,23.000
1831.000,20140816125530,115.335,38.425,23.000
1831.000,20140816131909,115.355,38.388,15.000
1831.000,20140816151921,115.379,38.363,36.000
1831.000,20140816162021,115.332,38.396,23.000
2555.000,20140809100425,115.524,38.890,28.000
2555.000,20140809114216,115.576,38.847,19.000
2555.000,20140809121946,115.591,38.838,15.000
2555.000,20140809133759,115.655,38.837,19.000
2555.000,20140809142744,115.609,38.749,38.000
2555.000,20140809162036,115.453,38.874,21.000
2555.000,20140809175506,115.576,38.847,39.000
2555.000,20140816102401,115.461,38.922,33.000
2555.000,20140816113042,115.477,38.893,15.000
2555.000,20140816122720,115.541,38.877,32.000
2555.000,20140816141217,115.688,38.871,22.000
2555.000,20140816151627,115.453,38.850,34.000
2555.000,20140816170025,115.503,38.885,25.000
2555.000,20140816182531,115.576,38.847,28.000
2555.000,20140816190359,115.628,38.852,23.000
1094.000,20140809105656,115.476,38.870,19.000
1094.000,20140809111941,115.462,38.871,25.000
1094.000,20140809174344,115.462,38.865,35.000
1094.000,20140816102009,115.476,38.870,33.000
1094.000,20140816110510,115.476,38.870,32.000
1094.000,20140816123651,115.462,38.865,26.000
1094.000,20140816132301,115.462,38.871,18.000
1094.000,20140816145012,115.456,38.859,26.000
1094.000,20140816153840,115.456,38.859,19.000
1094.000,20140816170657,115.491,38.909,37.000
1094.000,20140816194351,115.456,38.859,32.000
2177.000,20140809100111,115.463,38.817,4.000
2177.000,20140809115710,115.501,38.831,3.000
2177.000,20140809124631,115.482,38.841,1.000
2177.000,20140809145824,115.501,38.831,1.000
2177.000,20140809155028,115.482,38.841,3.000
2177.000,20140809162633,115.501,38.831,1.000
2177.000,20140809172851,115.501,38.831,3.000
2177.000,20140809190541,115.505,38.825,2.000
2177.000,20140816101725,115.463,38.817,1.000
2177.000,20140816180924,115.505,38.825,2.000
2178.000,20140809152653,115.520,38.848,3.000
2178.000,20140809180527,115.520,38.857,1.000
2178.000,20140809194030,115.524,38.855,3.000
711.000,20140816105612,115.321,38.416,29.000
711.000,20140816113951,115.321,38.416,15.000
711.000,20140816120317,115.321,38.416,23.000
711.000,20140816132307,115.321,38.416,35.000
711.000,20140816145706,115.334,38.409,16.000
711.000,20140816150550,115.321,38.416,31.000
711.000,20140816161135,115.339,38.417,26.000
711.000,20140816175855,115.293,38.303,22.000
1832.000,20140809132853,116.004,39.551,3.000
1832.000,20140809142740,115.546,39.141,1.000
1832.000,20140809153750,115.181,38.723,3.000
1832.000,20140809192635,115.144,38.706,3.000
1832.000,20140816140316,115.959,39.391,2.000
1832.000,20140816151143,115.412,39.043,4.000
1832.000,20140816160941,115.159,38.706,2.000
2556.000,20140809110035,115.523,38.819,1.000
2556.000,20140809142000,115.097,38.816,1.000
2556.000,20140809155342,115.122,38.842,2.000
2556.000,20140809160623,115.128,38.837,2.000
2556.000,20140809175025,115.122,38.842,4.000
2556.000,20140816190554,114.762,38.627,4.000
712.000,20140809124705,115.429,38.846,4.000
712.000,20140809133648,115.428,38.855,1.000
712.000,20140809145809,115.429,38.846,2.000
712.000,20140809153138,115.432,38.852,3.000
712.000,20140809174319,115.432,38.852,3.000
712.000,20140809180249,115.432,38.852,2.000
712.000,20140816104310,115.428,38.855,2.000
712.000,20140816113636,115.428,38.855,4.000
712.000,20140816124441,115.428,38.855,4.000
712.000,20140816134924,115.432,38.852,3.000
712.000,20140816150439,115.432,38.852,4.000
712.000,20140816175845,115.428,38.855,1.000
712.000,20140816180852,115.429,38.846,4.000
1095.000,20140809125029,115.926,38.924,25.000
1095.000,20140809141205,115.926,38.924,20.000
1095.000,20140809154406,115.926,38.924,39.000
1095.000,20140809161246,115.926,38.924,25.000
1095.000,20140809174854,115.933,38.931,23.000
1095.000,20140809180810,115.926,38.924,29.000
1095.000,20140809191542,115.933,38.931,34.000
2179.000,20140816105313,115.844,38.583,2.000
2179.000,20140816114318,115.787,38.593,2.000
2179.000,20140816120851,115.780,38.690,3.000
2179.000,20140816172345,115.816,38.594,3.000
713.000,20140809100033,115.161,38.698,3.000
713.000,20140809110925,115.462,38.911,2.000
713.000,20140809120133,115.456,38.903,4.000
713.000,20140809130428,115.492,38.858,3.000
713.000,20140809145439,115.494,38.815,2.000
713.000,20140809153534,115.491,38.819,1.000
713.000,20140809164017,115.161,38.698,3.000
713.000,20140809184531,115.231,38.621,1.000
713.000,20140816100901,115.159,38.706,4.000
713.000,20140816110551,115.200,38.658,3.000
713.000,20140816142500,115.159,38.706,4.000
713.000,20140816153934,115.159,38.706,1.000
713.000,20140816160347,115.159,38.706,1.000
713.000,20140816185629,115.161,38.698,1.000
713.000,20140816192743,115.151,38.707,2.000
1833.000,20140809144755,116.052,39.146,3.000
1833.000,20140809150945,116.070,39.160,3.000
1833.000,20140809163630,116.077,39.136,1.000
1833.000,20140809170819,116.077,39.136,1.000
1833.000,20140816111827,116.130,39.195,3.000
1833.000,20140816120743,116.088,39.155,2.000
1833.000,20140816131730,116.111,39.150,3.000
1833.000,20140816140618,116.030,39.179,4.000
1833.000,20140816153951,116.088,39.155,1.000
1833.000,20140816160523,116.070,39.160,1.000
1833.000,20140816170116,116.070,39.160,3.000
1833.000,20140816180504,116.088,39.155,2.000
714.000,20140809100247,115.344,38.998,3.000
714.000,20140809110016,115.344,38.998,1.000
714.000,20140809132552,115.372,39.032,4.000
714.000,20140809141839,115.344,38.998,2.000
714.000,20140809153908,115.372,39.032,1.000
714.000,20140809160153,115.372,39.032,3.000
714.000,20140816104412,115.353,38.998,2.000
714.000,20140816115309,115.353,38.998,4.000
714.000,20140816145735,115.344,38.998,2.000
714.000,20140816162902,115.389,38.995,4.000
714.000,20140816184031,115.353,38.998,3.000
5.000,20140809184559,115.856,39.391,30.000
5.000,20140809192229,115.415,39.057,36.000
5.000,20140816101800,115.075,38.814,31.000
5.000,20140816112153,115.459,38.827,31.000
5.000,20140816124929,115.449,38.841,24.000
5.000,20140816132142,115.451,38.837,32.000
5.000,20140816144745,115.449,38.841,33.000
5.000,20140816160518,115.451,38.837,16.000
5.000,20140816174702,115.451,38.837,27.000
5.000,20140816184339,115.490,38.881,37.000
5.000,20140816190623,115.501,38.906,29.000
2557.000,20140809114010,116.048,38.961,1.000
2557.000,20140809131948,116.048,38.961,3.000
2557.000,20140809154450,116.048,38.961,4.000
2557.000,20140809190010,116.048,38.961,3.000
352.000,20140809110031,115.978,39.484,4.000
352.000,20140809122240,115.970,39.489,2.000
352.000,20140809130307,115.968,39.478,2.000
352.000,20140809154528,115.978,39.484,3.000
352.000,20140809160951,115.970,39.483,2.000
352.000,20140809172846,115.978,39.484,3.000
